BundleId,AnsweredCorrectly
199,0.454121236595325
200,0.730849009369859
201,0.786888081646774
202,0.651978753647041
203,0.824383164005805
204,0.742160482972862
205,0.911484659692018
206,0.37737556561086
207,0.797371879106439
208,0.602576655501159
209,0.543127053669222
210,0.536753040719196
211,0.866787601545863
212,0.800926998841251
213,0.51804346719601
214,0.816053361984063
215,0.853716627894096
216,0.779817649242956
217,0.666103191623565
218,0.573448063921328
219,0.658472917119861
220,0.646048946791672
221,0.848439575033201
222,0.823708495861478
223,0.746176061610867
224,0.807865628840639
225,0.72145962997698
226,0.930011255499847
227,0.579696394686907
228,0.827520515826495
229,0.818288295825316
230,0.837607674236492
231,0.752192242833052
232,0.580022887036129
233,0.847222222222222
234,0.72178040811294
235,0.491332237714043
236,0.663002610340781
237,0.779842342342342
238,0.811688311688312
239,0.513296591577934
240,0.495909760682892
241,0.780835380835381
242,0.722856703093736
243,0.882352941176471
244,0.662321331265457
245,0.762276504658776
246,0.869680459431601
247,0.705264298093587
248,0.82378932484977
249,0.784338624338624
250,0.714851960843193
251,0.861284438897955
252,0.707294970548256
253,0.577056188925081
254,0.67222523010287
255,0.586846716833316
256,0.809338521400778
257,0.804232804232804
258,0.573456841176633
259,0.655140532544379
260,0.665341629219956
261,0.750071901064136
262,0.750770566529195
263,0.71919062442776
264,0.828178694158076
265,0.843213530655391
266,0.819415983606557
267,0.764134468456669
268,0.820867547304534
269,0.749351515600682
270,0.656892795154917
271,0.463874345549738
272,0.805931656995487
273,0.758784050532965
274,0.914567733151804
275,0.760116951292445
276,0.723033844655466
277,0.71585442376072
278,0.654334730225249
279,0.51525786051483
280,0.823142050799624
281,0.468188105117566
282,0.651951621770203
283,0.813133661984932
284,0.549570269943106
285,0.529738647217157
286,0.884637874864255
287,0.681262729124236
288,0.650357417990935
289,0.883165690284072
290,0.669277744029159
291,0.763262527233116
292,0.84149855907781
293,0.762995940814456
294,0.869810326257171
295,0.680041893041828
296,0.625359283895869
297,0.85303118021669
298,0.7389445869278
299,0.628205128205128
300,0.837912905465728
301,0.85273492286115
302,0.568965517241379
303,0.749920204277051
304,0.757731958762887
305,0.780265535391625
306,0.740612112003473
307,0.718533966709149
308,0.640974140095405
309,0.494006849315069
310,0.597510373443983
311,0.656744483076705
312,0.889438011861056
313,0.782805956258725
314,0.95364952263628
315,0.738700913805878
316,0.906283856988082
317,0.933119658119658
318,0.756986634264885
319,0.573114829245932
320,0.902385766275778
321,0.809900625690099
322,0.560328638497653
323,0.933692359474924
324,0.734470158343484
325,0.511764705882353
326,0.753060391730142
327,0.825883532458852
328,0.739593489837246
329,0.644389474133151
330,0.862531213037193
331,0.653163481953291
332,0.847502191060473
333,0.849665924276169
334,0.707401230663063
335,0.651069307377882
336,0.844929300496301
337,0.828556893335594
338,0.770130422455344
339,0.810355661681538
340,0.774487772637145
341,0.834461305645466
342,0.907641359008954
343,0.806585712722897
344,0.8559670781893
345,0.892178867403315
346,0.850719424460432
347,0.724137931034483
348,0.793905472636816
349,0.825357159696355
350,0.743347291638525
351,0.807116104868914
352,0.76650827461904
353,0.656526005888126
354,0.781153087115873
355,0.712900904994509
356,0.882468996617813
357,0.911620105269246
358,0.831900668576886
359,0.770683984144387
360,0.773518427172151
361,0.873495416500598
362,0.758039816232772
363,0.499188311688312
364,0.802020202020202
365,0.537760045597036
366,0.871656526231202
367,0.76514405318887
368,0.616986760165367
369,0.761371588523443
370,0.846301787002164
371,0.938700784009649
372,0.86649889148541
373,0.820548744892002
374,0.620374370050396
375,0.657920694417045
376,0.685315524274174
377,0.645532455165847
378,0.921879588839941
379,0.66519966083902
380,0.943301619953716
381,0.699784162956967
382,0.829887489181652
383,0.599786552828175
384,0.904567552968009
385,0.82302746229193
386,0.581102362204724
387,0.853020673533494
388,0.724182404421925
389,0.772896203875763
390,0.847054409005629
391,0.7504260758415
392,0.738418932527694
393,0.755503717743111
394,0.948179561439801
395,0.585106382978723
396,0.733916913946588
397,0.941521994517687
398,0.631230529595016
399,0.760071165332317
400,0.853665625227058
401,0.923108328796952
402,0.525950400950401
403,0.608305516672051
404,0.692269219777079
405,0.589203933189655
406,0.520661157024793
407,0.625423346127794
408,0.858305169608211
409,0.766525795391117
410,0.827844189639749
411,0.647537878787879
412,0.752990851513019
413,0.611395293932478
414,0.486044318717586
415,0.774040095141013
416,0.849410400154649
417,0.830605983124521
418,0.684286400768861
419,0.789999347215876
420,0.594715265657345
421,0.55303958529689
422,0.501250195343022
423,0.585970945329497
424,0.725216079819015
425,0.52490473598258
426,0.612664243779704
427,0.617426770485725
428,0.795321637426901
429,0.711203176247195
430,0.70899793940319
431,0.871994504236318
432,0.787286566550093
433,0.643005568946887
434,0.65114381982621
435,0.810429175005559
436,0.83171772004653
437,0.614207971760553
438,0.713072906594469
439,0.688016990833892
440,0.819672131147541
441,0.739173270507603
442,0.831954498448811
443,0.874807065683416
444,0.703191599958416
445,0.749731785818785
446,0.573436502871729
447,0.661336100344859
448,0.947897535041083
449,0.644444444444444
450,0.902580933910189
451,0.702191421614535
452,0.93106419646704
453,0.777090301003345
454,0.74300899427637
455,0.679583971279236
456,0.868978525827046
457,0.838598543941758
458,0.690760313672008
459,0.468325791855204
460,0.863219947422927
461,0.666502670789992
462,0.821951544195953
463,0.742574257425743
464,0.586921850079745
465,0.812753438816888
466,0.842905477750653
467,0.810761904761905
468,0.899430248618785
469,0.905328941812347
470,0.861789452082906
471,0.683676772035818
472,0.787392169873922
473,0.660339373022721
474,0.597907692307692
475,0.64196756563032
476,0.778706116817415
477,0.66041581736649
478,0.932668329177057
479,0.721056603773585
480,0.792434318107489
481,0.949110267292085
482,0.600084784954524
483,0.760403618649965
484,0.739339918092026
485,0.853993728094448
486,0.935070607075266
487,0.791227443273182
488,0.682876945801613
489,0.737054764716852
490,0.792349043630454
491,0.892413152085512
492,0.766794498809839
493,0.614246135899679
494,0.846189164370983
495,0.787668937786217
496,0.754317251201709
497,0.794994166931806
498,0.675564555719195
499,0.755488365978704
500,0.47571641897177
501,0.700446706835653
502,0.669452054794521
503,0.754742679248954
504,0.816944486924606
505,0.699360341151386
506,0.792619720058347
507,0.619137931034483
508,0.785908267954134
509,0.755969312990259
510,0.640703673773855
511,0.934954585408731
512,0.781738415135728
513,0.874812368658061
514,0.746252013381241
515,0.889071150297314
516,0.535539215686274
517,0.905314872711032
518,0.836447402098797
519,0.917880427243723
520,0.807405036278276
521,0.397501734906315
522,0.872347027429564
523,0.94184938036225
524,0.666230137943077
525,0.559292160180485
526,0.650978104809763
527,0.746176742276506
528,0.815772220661234
529,0.696374045801527
530,0.779536553524804
531,0.718183648811921
532,0.708206686930091
533,0.807839754648265
534,0.50381679389313
535,0.935769561478934
536,0.744378513429107
537,0.891311317730042
538,0.612613018872179
539,0.807945697744061
540,0.754075571843801
541,0.761747417481131
542,0.64692709629261
543,0.842818189814408
544,0.672330978809284
545,0.753391403684135
546,0.884551732009359
547,0.808219178082192
548,0.819485406284959
549,0.689093143803773
550,0.774629030458552
551,0.796698459280998
552,0.75555275113579
553,0.658852843699349
554,0.658845229924502
555,0.724642340459733
556,0.659929662111027
557,0.818772672309553
558,0.746053009281409
559,0.696022549326652
560,0.64007585335019
561,0.735577850665638
562,0.835729346367644
563,0.811881188118812
564,0.619406768918748
565,0.714352196574833
566,0.938931297709924
567,0.894007220216607
568,0.805009911695801
569,0.779585136546784
570,0.709964176728141
571,0.731865418252907
572,0.704683180206093
573,0.708053691275168
574,0.73423883175002
575,0.775824317362184
576,0.826284208985804
577,0.818968245595527
578,0.644227455485353
579,0.621281547748927
580,0.579461710990067
581,0.659848639803641
582,0.602534597563595
583,0.655387402749654
584,0.745369009114966
585,0.685196078431373
586,0.659432242382151
587,0.306007978121135
588,0.574136111238585
589,0.585636242504997
590,0.720398541055066
591,0.711214333112143
592,0.786821705426357
593,0.456394963552021
594,0.854209657449443
595,0.756447511805303
596,0.863046516270713
597,0.812416353667487
598,0.836670179135933
599,0.778077332387371
600,0.902230891137389
601,0.8099220680479
602,0.679407548972766
603,0.807842332169986
604,0.80746887966805
605,0.674626352860333
606,0.70750921890714
607,0.868314179555863
608,0.794227384723689
609,0.72632464255677
610,0.91001028453891
611,0.676555891238671
612,0.70489165415147
613,0.893423307626392
614,0.714240738797355
615,0.795581782417915
616,0.932515337423313
617,0.658496973276244
618,0.776358319224257
619,0.715567519066846
620,0.721401377810007
621,0.672175717249767
622,0.593948469045283
623,0.738084827284652
624,0.582422033211827
625,0.656571119524067
626,0.954660404624277
627,0.778659112370161
628,0.596344594934797
629,0.854089739286114
630,0.698834549613332
631,0.850882790895554
632,0.717599693251534
633,0.616137451065681
634,0.755061196212763
635,0.845147818441587
636,0.71535864978903
637,0.781964878974846
638,0.735566821198679
639,0.739048693363414
640,0.638046427494724
641,0.894210578942106
642,0.678801843317972
643,0.655746437608204
644,0.726480036714089
645,0.579935988247022
646,0.803736715803908
647,0.730314218973702
648,0.719629317607414
649,0.837941110361879
650,0.649842271293375
651,0.475266913461023
652,0.820614113844496
653,0.887526917343051
654,0.788282914358756
655,0.897068652726058
656,0.839944783493171
657,0.854841997961264
658,0.893629990856446
659,0.88610835811034
660,0.734846785409843
661,0.845794695545036
662,0.830316248636859
663,0.752330903542973
664,0.908915408915409
665,0.307047598966844
666,0.722922755741127
667,0.815334924870103
668,0.582385061064566
669,0.843885601577909
670,0.825615659861082
671,0.670740474478792
672,0.757255090588424
673,0.92310872261265
674,0.888888888888889
675,0.732165636345795
676,0.806104393984076
677,0.759681646122489
678,0.804433063935345
679,0.875075620084695
680,0.870343016576399
681,0.901845757619116
682,0.85122124252559
683,0.759072580645161
684,0.846143581531892
685,0.779145852388658
686,0.612541044380892
687,0.825296158908699
688,0.639932783379163
689,0.685084414678387
690,0.719282386482164
691,0.696882811351272
692,0.740428708542178
693,0.716864224137931
694,0.830394190871369
695,0.651073157805989
696,0.825301204819277
697,0.682996073693748
698,0.654292064636271
699,0.617647058823529
700,0.811610850932226
701,0.717488789237668
702,0.687312473210459
703,0.813726142182616
704,0.516425369295216
705,0.713830255057168
706,0.729292504858448
707,0.704147653749234
708,0.942636699094264
709,0.744931271477663
710,0.769290251311792
711,0.879232693911593
712,0.761672309266987
713,0.811986863711002
714,0.760515247108307
715,0.863549618320611
716,0.66510112144158
717,0.720657276995305
718,0.956695396258146
719,0.705634198931283
720,0.615582361083646
721,0.671341610080116
722,0.861065528935565
723,0.510648532820221
724,0.532352818632557
725,0.742399885685707
726,0.961054816261751
727,0.832968080038113
728,0.799207190235096
729,0.724647243934626
730,0.637122890744844
731,0.414437275598629
732,0.693634741225461
733,0.815661433948407
734,0.655692459339576
735,0.514266406367322
736,0.839196298409077
737,0.82610874467552
738,0.371929824561404
739,0.690312708439597
740,0.809051527587779
741,0.694770178892408
742,0.922547011729659
743,0.699902680704238
744,0.802555035930193
745,0.719207579672696
746,0.759163179916318
747,0.645283288140431
748,0.634645766859763
749,0.563877031863062
750,0.669254876280462
751,0.683055722790822
752,0.718498659517426
753,0.703544365680763
754,0.682511210762332
755,0.641007697690693
756,0.546731640461415
757,0.516096822995461
758,0.721467391304348
759,0.754940108339055
760,0.884615384615385
761,0.737787627310449
762,0.64521827311536
763,0.594693073961976
764,0.859375
765,0.869361531254183
766,0.616414760183411
767,0.648249683677773
768,0.800647285941404
769,0.815757078375051
770,0.785069397655302
771,0.857142857142857
772,0.524837165502629
773,0.517106636175929
774,0.734185669306364
775,0.654941449856472
776,0.666537342386033
777,0.853165271376164
778,0.722543352601156
779,0.734332562116487
780,0.866536324346573
781,0.715166642196447
782,0.915830900088866
783,0.648184270595559
784,0.870875179340029
785,0.803396382714345
786,0.673342851315521
787,0.580944267881131
788,0.873344266431185
789,0.803024973619416
790,0.766586517054056
791,0.646873270614278
792,0.925676355224781
793,0.835130339838952
794,0.86335160532498
795,0.602327030957823
796,0.762833776726771
797,0.901349287169043
798,0.709324155193993
799,0.870967741935484
800,0.862685265911072
801,0.880668698623811
802,0.737349243826176
803,0.676470588235294
804,0.908903374865913
805,0.867651338766007
806,0.88447742733457
807,0.632661225796127
808,0.739861377377968
809,0.732301847968027
810,0.820343611332347
811,0.766382821177342
812,0.837731763432129
813,0.590886454183267
814,0.878060226828314
815,0.70825088187215
816,0.535504296698327
817,0.750519883546086
818,0.671138557637706
819,0.637667161961367
820,0.725388601036269
821,0.588967136150235
822,0.75439022908185
823,0.741537406804353
824,0.579493795306549
825,0.637814313346228
826,0.782303100327364
827,0.803115996158361
828,0.788512536162006
829,0.688043275508301
830,0.784022038567493
831,0.68197860672205
832,0.807644197359277
833,0.905100228368434
834,0.461865358093589
835,0.762462686567164
836,0.891047757399673
837,0.874017743979721
838,0.796022201665125
839,0.791867029061259
840,0.851991456213092
841,0.71774912835482
842,0.93009284543965
843,0.807079646017699
844,0.883866636831506
845,0.612676410024609
846,0.779760826236637
847,0.687680740312319
848,0.805555555555556
849,0.817110605010397
850,0.781021897810219
851,0.624484505714622
852,0.778626910548735
853,0.411871668067169
854,0.51356388486229
855,0.571818519107436
856,0.793412008818571
857,0.775370581527936
858,0.734782608695652
859,0.523121387283237
860,0.797819723427879
861,0.815435467753094
862,0.708489857250188
863,0.890093902922894
864,0.823863636363636
865,0.64196451979376
866,0.639682724833781
867,0.93475802804161
868,0.654849762783342
869,0.873846446579774
870,0.806597023468804
871,0.718367346938775
872,0.599924797894341
873,0.632951482479784
874,0.616826063292124
875,0.862866904798882
876,0.593119451170299
877,0.496690599772997
878,0.826731385975557
879,0.849800983376259
880,0.830321574966803
881,0.925805901415658
882,0.801801801801802
883,0.638998682476943
884,0.876356772062294
885,0.611065657598691
886,0.795236938031592
887,0.545663600525624
888,0.833265761200081
889,0.82072191668247
890,0.783257549259648
891,0.815526174736466
892,0.830065359477124
893,0.748860429780768
894,0.780491575204823
895,0.847286108555658
896,0.797426951591801
897,0.897876018770067
898,0.657522859517872
899,0.743413213292731
900,0.890913081650571
901,0.76440289965662
902,0.889398907103825
903,0.773185100722159
904,0.50356040463311
905,0.610531872772865
906,0.78494623655914
907,0.650137511459288
908,0.725011994242764
909,0.754024468770122
910,0.537493158182813
911,0.676698288081998
912,0.879965332948144
913,0.895225622097869
914,0.604482042149006
915,0.528724256562515
916,0.816832595870207
917,0.770860927152318
918,0.612869678258044
919,0.784827173425108
920,0.466505831776379
921,0.811347926267281
922,0.879558011049724
923,0.75207798871216
924,0.586735491944314
925,0.785728483402902
926,0.661837069436851
927,0.813973799126638
928,0.709477952356817
929,0.722222222222222
930,0.746819075204303
931,0.83088313061872
932,0.798708997497036
933,0.816666666666667
934,0.84536788629488
935,0.838257575757576
936,0.81624347518358
937,0.643973653165553
938,0.616609681482814
939,0.687742037461472
940,0.903583397782934
941,0.615263276496657
942,0.629859154929577
943,0.690292758089368
944,0.907245362268113
945,0.769632094989655
946,0.796476350610425
947,0.678478543563069
948,0.634136307537597
949,0.705032231233105
950,0.716202905688254
951,0.459738394604565
952,0.736447638603696
953,0.820794590025359
954,0.738877293200044
955,0.734442836468886
956,0.871157894736842
957,0.608298171589311
958,0.81685009487666
959,0.699543378995434
960,0.647684605757196
961,0.65045170257123
962,0.761057404397297
963,0.598417408506429
964,0.737222976028946
965,0.547667342799189
966,0.806595365418895
967,0.658864954432477
968,0.810891089108911
969,0.610259883179548
970,0.937923250564334
971,0.825070821529745
972,0.716759554140127
973,0.728092358438703
974,0.873534169025475
975,0.625938864628821
976,0.727467811158798
977,0.619440745672437
978,0.848599049647714
979,0.705750126894351
980,0.807370576191869
981,0.232447137380982
982,0.91602634467618
983,0.452575308820342
984,0.648469119782495
985,0.779777862887783
986,0.846727759305815
987,0.738729937194696
988,0.866548568054325
989,0.860749891634157
990,0.714896737137969
991,0.953087931430321
992,0.917525773195876
993,0.744807356905026
994,0.744701798020623
995,0.665601325757576
996,0.69059014205358
997,0.611843864183228
998,0.818060680606806
999,0.580172890531769
1000,0.724472181649183
1001,0.622326038849275
1002,0.669924478009773
1003,0.708682838358649
1004,0.926761040942613
1005,0.874019706414639
1006,0.637619553666312
1007,0.738540433925049
1008,0.76749453295845
1009,0.898765432098765
1010,0.738519650284356
1011,0.772342427093133
1012,0.93034217877095
1013,0.792877690705287
1014,0.827530077848549
1015,0.744970986460348
1016,0.724550898203593
1017,0.843204824466939
1018,0.746126340882002
1019,0.844221105527638
1020,0.902593965060879
1021,0.886046511627907
1022,0.591362126245847
1023,0.67066257782734
1024,0.43728813559322
1025,0.807698580981895
1026,0.805555555555556
1027,0.81111278876642
1028,0.594226728784142
1029,0.504390090937598
1030,0.864733081126524
1031,0.851779381191146
1032,0.598359422034919
1033,0.606232294617564
1034,0.7900466562986
1035,0.812222687316869
1036,0.390237134207871
1037,0.757622688994289
1038,0.798532220770081
1039,0.663348797975538
1040,0.671479185119575
1041,0.864580006387736
1042,0.814072589623692
1043,0.64794067864915
1044,0.737383567357153
1045,0.738129669799952
1046,0.824680210684725
1047,0.563888652421895
1048,0.953228382386493
1049,0.657878933461446
1050,0.736779661016949
1051,0.635005863111769
1052,0.750341774624048
1053,0.734221775207443
1054,0.665087262102187
1055,0.719530102790015
1056,0.677719286251453
1057,0.879141529027792
1058,0.800837776085301
1059,0.776800879208712
1060,0.732103756105777
1061,0.872149837133551
1062,0.748624901778698
1063,0.750196916844829
1064,0.720129005835978
1065,0.705276809597147
1066,0.802222222222222
1067,0.904139120436907
1068,0.677756712127699
1069,0.770320483046911
1070,0.788340959159464
1071,0.843400706550067
1072,0.798323570995758
1073,0.730538922155689
1074,0.534359883313024
1075,0.618731588392646
1076,0.743742690058479
1077,0.807623020764198
1078,0.892931066925924
1079,0.909024745269287
1080,0.814532365322433
1081,0.633186397984887
1082,0.611153139522317
1083,0.449954330948394
1084,0.792912513842746
1085,0.739849922973712
1086,0.811508668388049
1087,0.494541139240506
1088,0.636394017879522
1089,0.879688672168042
1090,0.916260954235638
1091,0.789301105489976
1092,0.942600276625173
1093,0.67110908261068
1094,0.812563782741808
1095,0.894983958056186
1096,0.806935736677116
1097,0.866758241758242
1098,0.69219440353461
1099,0.657194137002692
1100,0.72812291249165
1101,0.67638581674375
1102,0.829474872953134
1103,0.557521727443777
1104,0.850783938814532
1105,0.729993041057759
1106,0.734196319730655
1107,0.619812583668005
1108,0.734847086333149
1109,0.658241654021244
1110,0.808376508097533
1111,0.565716877031215
1112,0.510030941211698
1113,0.597749391727494
1114,0.54215112358035
1115,0.892605968447063
1116,0.654961832061069
1117,0.660940905012178
1118,0.675273142360167
1119,0.502154852132561
1120,0.873243148278285
1121,0.713629871454805
1122,0.63865351131747
1123,0.850778507785078
1124,0.778943479867011
1125,0.670885282877013
1126,0.706484641638225
1127,0.766596575548213
1128,0.86409307244844
1129,0.718347032652138
1130,0.756035767511177
1131,0.59164798206278
1132,0.914171122994652
1133,0.752546334947404
1134,0.747762408462164
1135,0.645739910313901
1136,0.720678203111344
1137,0.775529560543788
1138,0.769165964616681
1139,0.827291242362525
1140,0.70166557805356
1141,0.761690058904807
1142,0.726975520293437
1143,0.792353189691593
1144,0.806341719077568
1145,0.77274427652252
1146,0.806737946338511
1147,0.936477644492912
1148,0.845430199821465
1149,0.771910112359551
1150,0.69982628836132
1151,0.937623762376238
1152,0.654006776455756
1153,0.755879369178272
1154,0.841033309270909
1155,0.620093579412529
1156,0.602009536784741
1157,0.797567246835443
1158,0.780664771055986
1159,0.944344703770198
1160,0.798797736916549
1161,0.772842854721139
1162,0.785544373284538
1163,0.793930536451169
1164,0.875804579508283
1165,0.641566472002748
1166,0.834922754148388
1167,0.859226461778877
1168,0.877912254160363
1169,0.784691467375258
1170,0.752314165497896
1171,0.735664731700411
1172,0.845711823013935
1173,0.877068965517241
1174,0.548133022170362
1175,0.660668802892121
1176,0.674837691887628
1177,0.882800751879699
1178,0.884140639610997
1179,0.945801947455447
1180,0.898329231964771
1181,0.684827818788174
1182,0.701068578384959
1183,0.847551891945576
1184,0.802933673469388
1185,0.614007733566172
1186,0.667006703584961
1187,0.799691569568197
1188,0.858996736738256
1189,0.752361584885857
1190,0.721846846846847
1191,0.809478544269419
1192,0.630742999054803
1193,0.672523961661342
1194,0.522174122174122
1195,0.849803884052425
1196,0.73512400745025
1197,0.784289617486339
1198,0.613493312352478
1199,0.820699981283923
1200,0.781565826707991
1201,0.823503776873911
1202,0.717563602925078
1203,0.856664697775153
1204,0.849561687356592
1205,0.858038173013009
1206,0.658808822216269
1207,0.572059300064809
1208,0.914547183265985
1209,0.888467287570427
1210,0.781034106610428
1211,0.977219430485762
1212,0.789043781311261
1213,0.866304255499873
1214,0.934393404004711
1215,0.647798742138365
1216,0.893566132504186
1217,0.649783346996135
1218,0.678484777334272
1219,0.863160371808448
1220,0.780565026790063
1221,0.662650602409639
1222,0.716332712022367
1223,0.633415648557317
1224,0.76522837923217
1225,0.522540983606557
1226,0.749550706033376
1227,0.717177374189935
1228,0.724516075434078
1229,0.702852067502221
1230,0.766678495386799
1231,0.677266945302562
1232,0.877890983188996
1233,0.732358594179022
1234,0.755558882982706
1235,0.880978035640282
1236,0.671089249886739
1237,0.815368271954674
1238,0.597293513765749
1239,0.744544078257832
1240,0.799737838625109
1241,0.671968190854871
1242,0.874652947901356
1243,0.797847510373444
1244,0.750242954324587
1245,0.600241433745009
1246,0.413362212595801
1247,0.693458071565146
1248,0.831058020477816
1249,0.415100258816763
1250,0.625209330143541
1251,0.85571782500978
1252,0.767852062588905
1253,0.817565698478562
1254,0.77619517698491
1255,0.648578635217125
1256,0.684772026610417
1257,0.852401260893751
1258,0.727355319342237
1259,0.86026275379628
1260,0.574211477004307
1261,0.799162232537077
1262,0.714883396606493
1263,0.586341463414634
1264,0.750957120980092
1265,0.519023333483775
1266,0.51931512664497
1267,0.644755306086651
1268,0.905530690537084
1269,0.730059685295714
1270,0.852130111841544
1271,0.904191616766467
1272,0.742419578266892
1273,0.708573853989813
1274,0.795714582899938
1275,0.833679186553227
1276,0.764380629626327
1277,0.545977011494253
1278,0.649200336700337
1279,0.583352199833975
1280,0.781547082958071
1281,0.700862628698636
1282,0.813064079422383
1283,0.887332615053101
1284,0.863582443653618
1285,0.763255093530323
1286,0.891422949646722
1287,0.908883826879271
1288,0.735324005315407
1289,0.790023034840196
1290,0.75013875013875
1291,0.715097603162837
1292,0.832335329341317
1293,0.891478792510508
1294,0.763117192147531
1295,0.827700582698342
1296,0.715094535632662
1297,0.926384364820847
1298,0.799139334729007
1299,0.839819099705511
1300,0.752197694862278
1301,0.609585278769569
1302,0.573393539423411
1303,0.770764323395902
1304,0.562912365132345
1305,0.723891118099989
1306,0.591812865497076
1307,0.574822455191072
1308,0.681481481481481
1309,0.422457366904436
1310,0.643552022778503
1311,0.85414926732974
1312,0.768282128948507
1313,0.484045521416372
1314,0.506945985531046
1315,0.362572165301326
1316,0.840150699677072
1317,0.790322580645161
1318,0.826193938038251
1319,0.952418198409595
1320,0.835847187052736
1321,0.759076510721248
1322,0.741067362232435
1323,0.801724137931034
1324,0.821834723275208
1325,0.736650053399786
1326,0.705988091225705
1327,0.737606937771007
1328,0.747858017135863
1329,0.743142144638404
1330,0.767351100485198
1331,0.674958356468629
1332,0.854700854700855
1333,0.711079233819931
1334,0.64860842985843
1335,0.752449152120941
1336,0.743036211699164
1337,0.587929404349196
1338,0.730203545633618
1339,0.892665018900843
1340,0.873404255319149
1341,0.625451133246716
1342,0.696012192024384
1343,0.73569408913424
1344,0.72777054325687
1345,0.913146936347412
1346,0.760102865540044
1347,0.655714285714286
1348,0.821375127982988
1349,0.8441046277666
1350,0.717842914058053
1351,0.819622532776257
1352,0.813084112149533
1353,0.728284491274284
1354,0.67204364844028
1355,0.912074244163796
1356,0.737217737217737
1357,0.787347761324805
1358,0.607339449541284
1359,0.598381771343565
1360,0.564197394568337
